phase_name,dt_s,t_cmd_nm,grade,p_aux_w,time_s,v_mps,v_kph,a_mps2,soc,motor_torque_actual_nm,motor_speed_rpm,battery_power_w,cumulative_energy_kwh,f_roll_n,f_aero_n,f_grade_n,f_drive_n,f_net_n
平路匀速,0.1,12.0,0.0,800.0,16.29999999999996,25.072874617426002,90.26234862273361,-0.05494009776068509,0.8465652643144995,12.0,7337.319360469025,10823.214813968443,0.206084141130021,194.23800000000003,245.76800001479134,0.0,349.35483870967744,-90.65116130511393
平路匀速,0.1,12.0,0.0,800.0,16.399999999999963,25.067387133152415,90.2425936793487,-0.05487484273587029,0.8465602545829924,12.0,7335.713504530477,10821.020055340005,0.2063847250204471,194.23800000000003,245.6603292238798,0.0,349.35483870967744,-90.5434905142024
平路匀速,0.1,12.0,0.0,800.0,16.499999999999964,25.061906165203474,90.22286219473251,-0.05480967948940929,0.8465552458663705,12.0,7334.10955552744,10818.827903247846,0.20668524801775956,194.23800000000003,245.55280986720535,0.0,349.35483870967744,-90.43597115752794
平路匀速,0.1,12.0,0.0,800.0,16.599999999999966,25.05643170441733,90.2031541359024,-0.054744607861429984,0.8465502381634289,12.0,7332.507510778795,10816.638354026598,0.2069857101942603,194.23800000000003,245.44544168104187,0.0,349.35483870967744,-90.32860297136446
平路匀速,0.1,12.0,0.0,800.0,16.699999999999967,25.050963741648086,90.18346946993312,-0.05467962769245105,0.8465452314729641,12.0,7330.907367608085,10814.45140401728,0.20728611162214966,194.23800000000003,245.3382244022333,0.0,349.35483870967744,-90.22138569255588
平路匀速,0.1,12.0,0.0,800.0,16.79999999999997,25.04550226776575,90.1638081639567,-0.05461473882334644,0.8465402257937745,12.0,7329.309123343518,10812.267049567283,0.20758645237352652,194.23800000000003,245.23115776819188,0.0,349.35483870967744,-90.11431905851447
平路匀速,0.1,12.0,0.0,800.0,16.89999999999997,25.040047273656224,90.14417018516241,-0.054549941095274335,0.8465352211246602,12.0,7327.712775317941,10810.085287030337,0.20788673252038847,194.23800000000003,245.12424151689677,0.0,349.35483870967744,-90.00740280721936
平路匀速,0.1,12.0,0.0,800.0,16.99999999999997,25.034598750221242,90.12455550079648,-0.05448523434981922,0.8465302174644228,12.0,7326.118320868841,10807.906112766534,0.20818695213463198,194.23800000000003,245.01747538689293,0.0,349.35483870967744,-89.90063667721552
平路匀速,0.1,12.0,0.0,800.0,17.099999999999973,25.029156688378357,90.10496407816208,-0.05442061842884982,0.8465252148118658,12.0,7324.525757338336,10805.729523142276,0.2084871112880526,194.23800000000003,244.91085911728888,0.0,349.35483870967744,-89.79402040761147
平路匀速,0.1,12.0,0.0,800.0,17.199999999999974,25.0237210790609,90.08539588461923,-0.054356093174590114,0.8465202131657943,12.0,7322.935082073153,10803.555514530288,0.20878721005234513,194.23800000000003,244.80439244775593,0.0,349.35483870967744,-89.68755373807852
平路匀速,0.1,12.0,0.0,800.0,17.299999999999976,25.018291913217936,90.06585088758457,-0.05429165842961936,0.8465152125250149,12.0,7321.346292424635,10801.384083309584,0.20908724849910373,194.23800000000003,244.6980751185264,0.0,349.35483870967744,-89.58123640884898
平路匀速,0.1,12.0,0.0,800.0,17.399999999999977,25.012869181814256,90.04632905453133,-0.05422731403680103,0.8465102128883363,12.0,7319.759385748717,10799.215225865479,0.2093872266998222,194.23800000000003,244.59190687039217,0.0,349.35483870967744,-89.47506816071476
平路匀速,0.1,12.0,0.0,800.0,17.49999999999998,25.007452875830314,90.02683035298914,-0.05416305983942493,0.8465052142545684,12.0,7318.1743594059235,10797.048938589553,0.20968714472589414,194.23800000000003,244.48588744470342,0.0,349.35483870967744,-89.36904873502601
平路匀速,0.1,12.0,0.0,800.0,17.59999999999998,25.00204298626221,90.00735475054397,-0.054098895681029546,0.8465002166225231,12.0,7316.591210761353,10794.88521787964,0.20998700264861303,194.23800000000003,244.38001658336688,0.0,349.35483870967744,-89.26317787368947
平路匀速,0.1,12.0,0.0,800.0,17.69999999999998,24.996639504121656,89.98790221483796,-0.054034821405544164,0.8464952199910137,12.0,7315.009937184678,10792.724060139835,0.21028680053917248,194.23800000000003,244.27429402884468,0.0,349.35483870967744,-89.15745531916727
平路匀速,0.1,12.0,0.0,800.0,17.799999999999983,24.99124242043593,89.96847271356935,-0.053970836857253346,0.8464902243588555,12.0,7313.43053605012,10790.565461780445,0.21058653846866637,194.23800000000003,244.16871952415275,0.0,349.35483870967744,-89.05188081447534
平路匀速,0.1,12.0,0.0,800.0,17.899999999999984,24.98585172624786,89.94906621449229,-0.05390694188072587,0.8464852297248651,12.0,7311.853004736459,10788.409419218007,0.21088621650808909,194.23800000000003,244.0632928128593,0.0,349.35483870967744,-88.94645410318188
平路匀速,0.1,12.0,0.0,800.0,17.999999999999986,24.980467412615774,89.9296826854168,-0.05384313632085025,0.8464802360878609,12.0,7310.277340627004,10786.255928875271,0.21118583472833563,194.23800000000003,243.9580136390835,0.0,349.35483870967744,-88.8411749294061
减速回收,0.1,-60.0,0.0,800.0,18.099999999999987,24.861723207061384,89.50220354542098,-1.1874420555438903,0.8464927978708471,-52.25135047855612,7275.528067890954,-27133.45125011864,0.21043212774916567,194.23800000000003,243.85288174749425,0.0,-1521.1885098998998,-1959.279391647394
减速回收,0.1,-60.0,0.0,800.0,18.19999999999999,24.742678838592155,89.07364381893176,-1.1904436846922906,0.846505359428428,-52.50091262877578,7240.690955559327,-27132.964374806652,0.20967843429430993,194.23800000000003,241.54009111420754,0.0,-1528.453988628069,-1964.2320797422767
减速回收,0.1,-60.0,0.0,800.0,18.29999999999999,24.623328635548045,88.64398308797297,-1.1935020304411026,0.8465179207565752,-52.753510095231285,7205.764343879036,-27132.468798002123,0.20892475460547655,194.23800000000003,239.23251600377432,0.0,-1535.8078342240722,-1969.2783502278467
减速回收,0.1,-60.0,0.0,800.0,18.39999999999999,24.503666812287513,88.21320052423505,-1.1966182326053243,0.8465304818511561,-53.009208349287235,7170.74653974148,-27131.964294899226,0.20817108893061823,194.23800000000003,236.93013104938618,0.0,-1543.2519527494105,-1974.4200837987967
减速回收,0.1,-60.0,0.0,800.0,18.499999999999993,24.383687465668554,87.7812748764068,-1.1997934661895826,0.8465430427079306,-53.268074851564855,7135.635815652751,-27131.45063285699,0.20741743752414998,194.23800000000003,234.6329110341811,0.0,-1550.788308178622,-1979.659219212803
减速回收,0.1,-60.0,0.0,800.0,18.599999999999994,24.263384571391455,87.34818445700924,-1.2030289427709917,0.8465556033225468,-53.53017913031019,7100.430408663387,-27130.92757105541,0.2066638006471762,194.23800000000003,232.34083089130482,0.0,-1558.4189246808046,-1984.9977555721096
减速回收,0.1,-60.0,0.0,800.0,18.699999999999996,24.14275198019655,86.91390712870758,-1.206325911949051,0.8465681636905376,-53.79559286356737,7065.128519255669,-27130.394860133405,0.20591017856772806,194.23800000000003,230.05386570401834,0.0,-1566.145889011921,-1990.4377547159395
减速回收,0.1,-60.0,0.0,800.0,18.799999999999997,24.021783413909873,86.47842029007555,-1.2096856628667751,0.8465807238073162,-54.06438996537753,7029.7283101864405,-27129.852241807286,0.2051565715610112,194.23800000000003,227.77199070585334,0.0,-1573.9713530242973,-1995.9813437301507
减速回收,0.1,-60.0,0.0,800.0,18.9,23.90047246132921,86.04170086078516,-1.2131095258066438,0.846593283668172,-54.33664667623808,6994.227905283191,-27129.299448468686,0.20440297990966483,194.23800000000003,225.49518128081846,0.0,-1581.8975363001568,-2001.6307175809754
减速回收,0.1,-60.0,0.0,800.0,19.0,23.77881257394253,85.60372526619311,-1.2165988738667721,0.8466058432682658,-54.61244165807363,6958.625388191101,-27128.736202760454,0.2036494039040326,194.23800000000003,223.22341296365775,0.0,-1589.9267289164984,-2007.3881418801561
减速回收,0.1,-60.0,0.0,800.0,19.1,23.656797061470453,85.16446942129363,-1.2201551247207831,0.8466184026026256,-54.89185609398678,6922.918801068589,-27128.16221712934,0.2028958438424457,194.23800000000003,220.95666144016377,0.0,-1598.0612943491315,-2013.2559557892953
减速回收,0.1,-60.0,0.0,800.0,19.200000000000003,23.53441908722368,84.72390871400525,-1.223779742467741,0.846630961666141,-55.17497379307546,6887.106143228721,-27127.577193353645,0.2021423000315192,194.23800000000003,218.69490254754876,0.0,-1606.303672524213,-2019.2365750717618
减速回收,0.1,-60.0,0.0,800.0,19.300000000000004,23.411671663266038,84.28201798775774,-1.2274742395764093,0.8466435204535586,-55.46188130062388,6851.185369723708,-27126.98082204459,0.20138877278646242,194.23800000000003,216.43811227487467,0.0,-1614.6563830262276,-2025.3324953011022
减速回收,0.1,-60.0,0.0,800.0,19.400000000000006,23.288547645372976,83.83877152334271,-1.2312401789306193,0.8466560789594763,-55.75266801399548,6815.154389869583,-27126.372782119295,0.20063526243140356,194.23800000000003,214.186266763547,0.0,-1623.1220284719652,-2031.5462952355124
减速回收,0.1,-60.0,0.0,800.0,19.500000000000007,23.16503972777488,83.39414301998957,-1.235079175980971,0.8466686371783375,-56.04742630457978,6779.011065707866,-27125.752740243683,0.19988176929973012,194.23800000000003,211.9393423078737,0.0,-1631.7032980607498,-2037.8806403686235
减速回收,0.1,-60.0,0.0,800.0,19.60000000000001,23.041140437673814,82.94810557562573,-1.238992901010647,0.8466811951044256,-56.34625164617035,6742.753210400956,-27125.12035024334,0.19912829373444557,194.23800000000003,209.6973153556933,0.0,-1640.4029713118948,-2044.3382866675881
减速回收,0.1,-60.0,0.0,800.0,19.70000000000001,22.91684212952168,82.50063166627805,-1.242983081521345,0.8466937527318573,-56.64924275017845,6706.37858655769,-27124.47525247993,0.19837483608854334,194.23800000000003,207.4601625090751,0.0,-1649.2239220011627,-2050.9220845102377
减速回收,0.1,-60.0,0.0,800.0,19.80000000000001,22.792136979046894,82.05169312456883,-1.2470515047478514,0.8467063100545764,-56.95650170811646,6669.884904485319,-27123.817073190985,0.19762139672539913,194.23800000000003,205.22786052509554,0.0,-1658.1691223088744,-2057.63498283397
减速回收,0.1,-60.0,0.0,800.0,19.900000000000013,22.66701697701599,81.60126111725756,-1.2512000203090423,0.8467188670663467,-57.268134141817505,6633.269820363881,-27123.145423790535,0.19686797601918274,194.23800000000003,203.00038631669392,0.0,-1667.2416471932354,-2064.4800335099294
减速回收,0.1,-60.0,0.0,800.0,20.000000000000014,22.54147392271556,81.14930612177602,-1.2554305430042945,0.846731423760745,-57.58424936189238,6596.530934338793,-27122.45990012765,0.1961145743552903,194.23800000000003,200.7777169536123,0.0,-1676.4446790034797,-2071.4603959570923
减速回收,0.1,-60.0,0.0,800.0,20.100000000000016,22.41549941713908,80.6957979017007,-1.259745055764796,0.8467439801311532,-57.90496053496276,6559.665788527015,-27121.760081700177,0.19536119213079864,194.23800000000003,198.5598296634232,0.0,-1685.7815123485125,-2078.5793420119358
减速回收,0.1,-60.0,0.0,800.0,20.200000000000017,22.289084855862075,80.24070548110348,-1.2641456127700579,0.8467565361707508,-58.23038486025083,6522.671864932059,-27121.0455308203,0.1946078297549425,194.23800000000003,196.3467018326502,0.0,-1695.2555592379476,-2085.840261070598
减速回收,0.1,-60.0,0.0,800.0,20.30000000000002,22.162221421588033,79.78399711771692,-1.2686343427404267,0.8467690918725062,-58.56064375615,6485.546583262617,-27120.315791728463,0.1938544876496167,194.23800000000003,194.13831100798652,0.0,-1704.8703545137216,-2093.246665521708
减速回收,0.1,-60.0,0.0,800.0,20.40000000000002,22.034900076346243,79.32564027484648,-1.2732134524178917,0.846781647229168,-58.89586305745016,6448.287298649347,-27119.570389651974,0.19310116624990417,194.23800000000003,191.93463489761635,0.0,-1714.6295615918957,-2100.802196489512
减速回收,0.1,-60.0,0.0,800.0,20.50000000000002,21.90711155332149,78.86560159195736,-1.2778852302475485,0.846794202233256,-59.23617322394372,6410.891299253904,-27118.808829804173,0.19234786600463183,194.23800000000003,189.73565137264515,0.0,-1724.5369785357811,-2108.5106299084264
减速回收,0.1,-60.0,0.0,800.0,20.600000000000023,21.778846348294103,78.40384685385877,-1.2826520502738603,0.8468067568770505,-59.58170956119667,6373.355803763974,-27118.03059631971,0.19159458737695628,194.23800000000003,187.5413384686445,0.0,-1734.5965444832257,-2116.37588295187
减速回收,0.1,-60.0,0.0,800.0,20.700000000000024,21.650094710667435,77.94034095840277,-1.287516376266673,0.8468193111525835,-59.932612454331206,6335.6779587675455,-27117.2351511211,0.1908413308449807,194.23800000000003,185.35167438731884,0.0,-1744.8123464527066,-2124.4020208400257
减速回收,0.1,-60.0,0.0,800.0,20.800000000000026,21.521356599694908,77.47688375890166,-1.287381109725274,0.846831803244185,-60.0,6298.004072207589,-26982.9178594106,0.19009180534888595,194.23800000000003,183.1666374982995,0.0,-1746.774193548387,-2124.178831046687
减速回收,0.1,-60.0,0.0,800.0,20.900000000000027,21.39275011621502,77.01390041837408,-1.2860648347988857,0.846844218662778,-60.0,6260.3687050820745,-26817.30416072268,0.1893468802333103,194.23800000000003,180.99478386974602,0.0,-1746.774193548387,-2122.006977418133
减速回收,0.1,-60.0,0.0,800.0,21.00000000000003,21.26427434181811,76.5513876305452,-1.2847577439691094,0.8468565574865227,-60.0,6222.771588627844,-26651.859288314863,0.1886065508086349,194.23800000000003,178.8380840006684,0.0,-1746.774193548387,-2119.8502775490556
减速回收,0.1,-60.0,0.0,800.0,21.10000000000003,21.135928361425034,76.08934210113013,-1.2834598039307465,0.846868819793033,-60.0,6185.2124550563785,-26486.582062248406,0.18787081241801687,194.23800000000003,176.69648293734573,0.0,-1746.774193548387,-2117.7086764857327
减速回收,0.1,-60.0,0.0,800.0,21.20000000000003,21.007711263259058,75.6277605477326,-1.2821709816597604,0.8468810056593787,-60.0,6147.69103754558,-26321.471306853146,0.18713966043727095,194.23800000000003,174.5699261901905,0.0,-1746.774193548387,-2115.5821197385776
减速回收,0.1,-60.0,0.0,800.0,21.300000000000033,20.8796221388179,75.16663969974445,-1.2808912444115705,0.8468931151620874,-60.0,6110.207070231579,-26156.52585069146,0.18641309027475175,194.23800000000003,172.45835973068336,0.0,-1746.774193548387,-2113.4705532790704
减速回收,0.1,-60.0,0.0,800.0,21.400000000000034,20.751660082845977,74.70597629824552,-1.2796205597192412,0.846905148377146,-60.0,6072.760288200624,-25991.7445265224,0.18569109737123723,194.23800000000003,170.36172998833905,0.0,-1746.774193548387,-2111.373923536726
减速回收,0.1,-60.0,0.0,800.0,21.500000000000036,20.62382419330682,74.24576709590455,-1.2783588953915626,0.8469171053800031,-60.0,6035.350427481003,-25827.12617126607,0.18497367719981317,194.23800000000003,168.27998384770376,0.0,-1746.774193548387,-2109.2921773960907
减速回收,0.1,-60.0,0.0,800.0,21.600000000000037,20.496113571355682,73.78600885688046,-1.2771062195113814,0.8469289862455707,-60.0,5997.977225035026,-25662.669625968287,0.1842608252657585,194.23800000000003,166.21306864538306,0.0,-1746.774193548387,-2107.22526219377
减速回收,0.1,-60.0,0.0,800.0,21.70000000000004,20.368527321312317,73.32669835672435,-1.2758625004336466,0.8469407910482262,-60.0,5960.640418751067,-25498.37373576537,0.18355253710643168,194.23800000000003,164.16093216710084,0.0,-1746.774193548387,-2105.173125715488
减速回收,0.1,-60.0,0.0,800.0,21.80000000000004,20.241064550633943,72.8678323822822,-1.2746277067837397,0.8469525198618141,-60.0,5923.339747435644,-25334.23734984929,0.1828488082911581,194.23800000000003,162.12352264478835,0.0,-1746.774193548387,-2103.1357161931755
减速回收,0.1,-60.0,0.0,800.0,21.90000000000004,20.113724369888363,72.40940773159811,-1.2734018074558051,0.8469641727596481,-60.0,5886.074950805551,-25170.259321432903,0.18214963442111828,194.23800000000003,160.10078875370354,0.0,-1746.774193548387,-2101.1129823020906
减速回收,0.1,-60.0,0.0,800.0,22.000000000000043,19.986505892727273,71.95142121381818,-1.2721847716109025,0.8469757498145127,-60.0,5848.845769480061,-25006.43850771555,0.1814550111292373,194.23800000000003,158.0926796095796,0.0,-1746.774193548387,-2099.1048731579667
减速回收,0.1,-60.0,0.0,800.0,22.100000000000044,19.859408235859746,71.49386964909509,-1.270976568675266,0.8469872510986655,-60.0,5811.65194497315,-24842.77376984874,0.18076493408007482,194.23800000000003,156.09914476580363,0.0,-1746.774193548387,-2097.1113383141906
减速回收,0.1,-60.0,0.0,800.0,22.200000000000045,19.73243051902587,71.03674986849313,-1.269777168338777,0.8469986766838381,-60.0,5774.493219685787,-24679.26397290219,0.18007939896971642,194.23800000000003,154.12013421062412,0.0,-1746.774193548387,-2095.1323277590113
减速回收,0.1,-60.0,0.0,800.0,22.300000000000047,19.60557186497055,70.58005871389398,-1.268586540553187,0.8470100266412389,-60.0,5737.369336898284,-24515.907985829952,0.17939840152566558,194.23800000000003,152.1555983643874,0.0,-1746.774193548387,-2093.1677919127746
减速回收,0.1,-60.0,0.0,800.0,22.40000000000005,19.47883139941751,70.12379303790303,-1.267404655530413,0.8470213010415544,-60.0,5700.280040762655,-24352.70468143683,0.1787219375067368,194.23800000000003,150.2054880768029,0.0,-1746.774193548387,-2091.21768162519
减速回收,0.1,-60.0,0.0,800.0,22.50000000000005,19.35220825104341,69.66794970375628,-1.2662314837409738,0.8470324999549508,-60.0,5663.225076295076,-24189.652936345014,0.17805000270294943,194.23800000000003,148.26975462423644,0.0,-1746.774193548387,-2089.2819481726237
减速回收,0.1,-60.0,0.0,800.0,22.60000000000005,19.225701551452172,69.21252558522782,-1.2650669959123917,0.8470436234510762,-60.0,5626.204189368344,-24026.751630960873,0.17738259293542274,194.23800000000003,146.34834970703218,0.0,-1746.774193548387,-2087.3605432554195
减速回收,0.1,-60.0,0.0,800.0,22.700000000000053,19.09931043514943,68.75751756653796,-1.2639111630274158,0.847054671599062,-60.0,5589.217126704422,-23863.999649441997,0.17671970405627158,194.23800000000003,144.44122544686186,0.0,-1746.774193548387,-2085.453418995249
减速回收,0.1,-60.0,0.0,800.0,22.800000000000054,18.97303403951716,68.30292254226178,-1.2627639563227078,0.8470656444675249,-60.0,5552.263635866999,-23701.395879664466,0.17606133194850312,194.23800000000003,142.54833438410222,0.0,-1746.774193548387,-2083.5605279324895
减速回收,0.1,-60.0,0.0,800.0,22.900000000000055,18.846871504788457,67.84873741723844,-1.2616253472870298,0.847076542124568,-60.0,5515.343465254116,-23538.939213190224,0.17540747252591452,194.23800000000003,140.6696294752391,0.0,-1746.774193548387,-2081.6818230236263
减速回收,0.1,-60.0,0.0,800.0,23.000000000000057,18.720821974022474,67.39495910648091,-1.2604953076598235,0.8470873646377833,-60.0,5478.4563640908345,-23376.628545234777,0.17475812173299132,194.23800000000003,138.80506409029923,0.0,-1746.774193548387,-2079.8172576386864
减速回收,0.1,-60.0,0.0,800.0,23.10000000000006,18.594884593079524,66.94158453508629,-1.2593738094295048,0.8470981120742531,-60.0,5441.602082421942,-23214.462774634994,0.17411327554480702,194.23800000000003,136.95459201030855,0.0,-1746.774193548387,-2077.966785558696
减速回收,0.1,-60.0,0.0,800.0,23.20000000000006,18.4690585105963,66.48861063814668,-1.2582608248322202,0.8471087845005512,-60.0,5404.780371104705,-23052.440803817186,0.1734729299669232,194.23800000000003,135.11816742477725,0.0,-1746.774193548387,-2076.1303609731644
减速回收,0.1,-60.0,0.0,800.0,23.30000000000006,18.343342877961295,66.03603436066066,-1.2571563263500707,0.8471193819827451,-60.0,5367.990981801679,-22890.56153876529,0.17283708103529083,194.23800000000003,133.29574492921117,0.0,-1746.774193548387,-2074.3079384775983
减速回收,0.1,-60.0,0.0,800.0,23.400000000000063,18.217736849290322,65.58385265744516,-1.256060286709726,0.8471299045863974,-60.0,5331.233666973541,-22728.82388898934,0.17220572481615223,194.23800000000003,131.48727952264912,0.0,-1746.774193548387,-2072.4994730710364
减速回收,0.1,-60.0,0.0,800.0,23.500000000000064,18.092239581402225,65.13206249304801,-1.2549726788809679,0.8471403523765675,-60.0,5294.508179871981,-22567.226767494074,0.17157885740594406,194.23800000000003,129.69272660522654,0.0,-1746.774193548387,-2070.704920153614
减速回收,0.1,-60.0,0.0,800.0,23.600000000000065,17.966850233794702,64.68066084166092,-1.253893476075234,0.8471507254178132,-60.0,5257.81427453263,-22405.769090747697,0.17095647493120106,194.23800000000003,127.91204197576431,0.0,-1746.774193548387,-2068.9242355241513
减速回收,0.1,-60.0,0.0,800.0,23.700000000000067,17.841567968620293,64.22964468703306,-1.25282265174409,0.8471610237741922,-60.0,5221.151705768029,-22244.449778650942,0.17033857354846074,194.23800000000003,126.1451818293832,0.0,-1746.774193548387,-2067.15737537777
减速回收,0.1,-60.0,0.0,800.0,23.800000000000068,17.7163919506625,63.779011022385006,-1.2517601795779143,0.8471712475092638,-60.0,5184.520229160645,-22083.267754506185,0.16972514944416892,194.23800000000003,124.39210275514374,0.0,-1746.774193548387,-2065.404296303531
减速回收,0.1,-60.0,0.0,800.0,23.90000000000007,17.59132134731207,63.32875685032346,-1.2507060335043008,0.8471813966860902,-60.0,5147.919601055925,-21922.221944986857,0.16911619883458595,194.23800000000003,122.6527617337105,0.0,-1746.774193548387,-2063.6649552820977
减速回收,0.1,-60.0,0.0,800.0,24.00000000000007,17.46635532854338,62.878879182756165,-1.2496601876869207,0.8471914713672384,-60.0,5111.349578555395,-21761.31128010697,0.16851171796569409,194.23800000000003,120.9271161350419,0.0,-1746.774193548387,-2061.939309683429
