scenario_id,scenario_name,phase_name,dt_s,t_cmd_nm,grade,wind_speed_mps,p_aux_w,time_s,v_mps,v_kph,a_mps2,soc,motor_torque_actual_nm,motor_speed_rpm,battery_power_w,battery_power_kw,cumulative_energy_kwh,distance_m,distance_km
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,5.099999999999998,16.62730355221274,59.858292787965866,-1.2428301667778285,0.7999793047240824,-60.0,4865.809689857195,-20980.930900516458,-20.98093090051646,0.0012417165551490863,91.04388675227098,0.09104388675227097
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,5.1999999999999975,16.50311878416551,59.41122762299583,-1.2418476804723255,0.7999889440897576,-60.0,4829.468292360035,-20821.029858411162,-20.821029858411162,0.0006633546146376652,92.70040786908989,0.09270040786908988
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,5.299999999999997,16.379031456310084,58.96451324271631,-1.2408732785542398,0.7999985094854759,-60.0,4793.155409734695,-20661.254751531873,-20.661254751531875,8.943087153955758e-05,94.34451538111367,0.09434451538111367
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,5.399999999999997,16.25504076256869,58.518146745247286,-1.2399069374139415,0.8000080009690597,-60.0,4756.870806090786,-20501.60454085908,-20.50160454085908,-0.0004800581434843057,95.97621899205761,0.0959762189920576
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,5.4999999999999964,16.131145899202327,58.072125237128375,-1.2389486336636324,0.8000174185978515,-60.0,4720.614246222342,-20342.078190397802,-20.342078190397803,-0.0010451158709953558,97.59552832514616,0.09759552832514616
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,5.599999999999996,16.007346064788724,57.62644583323941,-1.237998344136031,0.8000267624287158,-60.0,4684.385495601365,-20182.67466714908,-20.18267466714908,-0.0016057457228606082,99.20245292334572,0.09920245292334572
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,5.699999999999996,15.883640460200397,57.18110565672143,-1.2370560458832713,0.8000360325180405,-60.0,4648.184320371396,-20023.392941081707,-20.023392941081706,-0.0021619510823351,100.79700224959517,0.10079700224959516
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,5.799999999999995,15.760028288582832,56.7361018388982,-1.2361217161756421,0.8000452289217372,-60.0,4612.010487341145,-19864.231985104045,-19.864231985104045,-0.002713735304143546,102.37918568703432,0.10237918568703432
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,5.899999999999995,15.636508755332795,56.29143151919806,-1.2351953325003784,0.8000543516952442,-60.0,4575.863763978133,-19705.190775036022,-19.705190775036023,-0.0032611017145612133,103.9490125392301,0.1039490125392301
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,5.999999999999995,15.513081068076747,55.84709184507629,-1.2342768725604714,0.8000634008935265,-60.0,4539.743918402377,-19546.2682895813,-19.546268289581302,-0.0038040536114940272,105.50649203040058,0.10550649203040058
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,6.099999999999994,15.389744436649396,55.40307997193783,-1.233366314273514,0.8000723765710775,-60.0,4503.650719380116,-19387.463510299563,-19.387463510299565,-0.004342594264557904,107.05163330563688,0.10705163330563688
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,6.199999999999994,15.266498073072336,54.95939306306041,-1.2324636357705998,0.8000812787819209,-60.0,4467.583936317561,-19228.775421578983,-19.228775421578984,-0.00487672691515732,108.58444543112297,0.10858444543112297
scenario_4_regen_brake,场景4：减速 + 再生制动回收,回收阶段,0.1,-60.0,0.0,0.0,500.0,6.299999999999994,15.143341191532825,54.51602828951817,-1.2315688153951143,0.800090107579611,-60.0,4431.5433392546765,-19070.203010608806,-19.070203010608807,-0.005406454776563121,110.10493739435323,0.11010493739435323
